F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file_path,folder
26.06642,0.22641869,21.703156,25.27706,30.266329,8.563173,211.86485,337.72137,92.43359,84.51425,0.54632646,0.825957,0.14749257,0.43553722,0.87016773,0.72267514,8.988332,5.6318655,5.0405445,4.009594,0.3193424,1.0610094,26.29336,0.36072412,4.1630335,2.9603603,0.67922175,23.845196,-8.1591215,-2.2416546,0.06779689,1.432878,1.5199082,0.78833133,2.3544843,1.7672791,2.5370116,5.2852936,20.979681,0.5531341,433.88492,0.35292977,1185.3163,0.17720298,-55.85505,-1.5759356,1432.2302,0.15829067,876.1189,0.32526407,-59.149708,-1.418249,2497.914,0.094389014,802.8528,0.44787633,-66.92336,-1.1783733,-13.61855,-0.47736537,25.807142,0.25966313,0.007947305,5.1536937,-0.019513598,-0.6596581,0.39340046,0.92690784,29.416111,0.26966196,2.391759,5.559804,1.0818094,16.087132,-12.510747,-1.5026908,-19.891611,33.7722,-0.05273146,-0.007979574,0.11852755,2.2096317,1.7021277,0.42066664,0.539799,0.16941176,0.26908275,-31.392271,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\01_PM58_2\01_PM58_2_1.wav,01_PM58_2
26.251553,0.27622116,21.491043,26.180191,30.919525,9.428482,231.48051,221.21399,109.25784,162.97995,0.64028114,0.8046804,0.22931853,0.46022117,1.0381143,0.8087958,9.956675,4.63095,5.361759,2.713961,0.43157232,0.9128361,29.741047,0.30314636,0.8547301,14.378454,-8.017475,-2.020062,-12.36803,-1.7619759,0.08448989,1.5012568,1.5581266,0.70667297,1.540954,2.893216,0.1825984,55.96312,19.916016,0.65196604,441.4648,0.3365607,1162.6588,0.16870162,-53.501755,-1.6104368,1391.6284,0.17020738,881.5714,0.3142233,-52.674763,-1.5659989,2513.009,0.10309476,735.43304,0.44084433,-63.42671,-1.199967,-13.006077,-0.4842154,28.083261,0.25309792,-0.0014562426,-30.474976,-0.020597158,-0.6767407,0.5193251,0.79331124,31.822031,0.25822884,-0.74014866,-17.548458,-8.896889,-1.973411,-16.62052,-1.3703852,-18.93876,35.352875,-0.049951058,-0.008819927,0.16232161,2.6737967,1.993865,0.37,0.5041596,0.12434783,0.19591095,-28.94035,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\01_PM58_2\01_PM58_2_2.wav,01_PM58_2
24.594873,0.19030659,21.727427,24.36667,26.844223,5.1167965,207.54865,268.1899,92.424934,90.13216,0.5533628,0.6924795,0.19376439,0.48104975,0.8318726,0.6381082,8.07986,4.6505413,5.4207983,3.4214983,0.30073914,0.8068667,29.00661,0.3014513,4.27838,2.585479,2.7897933,4.970518,-6.1919165,-2.7796063,0.074159704,1.4332037,1.5813142,0.78197503,2.0691898,2.014239,1.3255641,8.13467,21.031733,0.4968082,416.15054,0.32824615,1190.9124,0.14968732,-42.7586,-1.8956541,1402.8771,0.14092237,864.2435,0.27647263,-50.006897,-1.5162063,2462.9385,0.09053009,762.16656,0.4169304,-57.13715,-1.25988,-14.159067,-0.4273414,25.987278,0.25865552,0.013080169,3.1052322,-0.02009398,-0.58693707,0.34745765,0.71088505,31.184616,0.24293311,3.1361425,3.6854365,3.6089633,4.0908036,-8.135877,-2.235236,-18.507925,32.094917,-0.03623767,-0.0127528645,0.12815298,3.0255609,1.8547544,0.4160563,0.4454227,0.13673076,0.19016914,-32.129272,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\01_PM58_2\01_PM58_2_3.wav,01_PM58_2
26.49539,0.2346376,22.527256,25.234158,29.637367,7.110111,397.52582,722.8889,219.0925,458.19824,0.5644567,0.74963945,0.214646,0.46791297,0.81729555,0.60264957,9.196064,6.0214453,4.87404,3.406263,0.31937936,0.9205005,28.017035,0.36149082,5.0964494,2.2726974,0.39144725,32.318394,-12.440291,-1.5135034,0.07976269,1.4607575,1.6128179,0.734178,2.2738512,1.7718797,2.602784,3.4924433,23.0075,0.49003303,466.09048,0.38728076,1235.7268,0.17652741,-44.212406,-1.7965454,1464.0201,0.2091531,917.3526,0.34652865,-48.800526,-1.5121589,2559.685,0.11272754,782.6085,0.43330136,-56.73731,-1.2252423,-15.213561,-0.43449196,26.54794,0.2672553,0.008499769,4.8822265,-0.024848081,-0.56091446,0.37284052,0.80244666,30.351124,0.30144405,4.6090355,2.7098339,0.528983,25.54147,-15.600793,-1.2377267,-15.396029,27.887318,-0.021219816,-0.01499764,0.12263165,3.0061352,1.9692308,0.391875,0.44862592,0.123478256,0.22501417,-31.267624,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\01_PM58_2\01_PM58_2_4.wav,01_PM58_2
25.147497,0.1775939,22.46008,24.34697,27.03585,4.5757713,238.47484,423.7593,153.02411,332.81345,0.5687693,0.654735,0.24576445,0.5009703,0.8302932,0.58452874,7.895565,4.699429,4.730648,3.1802611,0.3020272,0.8989758,27.576742,0.35200548,4.8199897,2.3848124,2.1041634,6.6685276,-10.88944,-1.7616186,0.056138657,1.5630873,1.30027,0.7510107,2.8934414,1.3517345,0.88131326,12.304449,21.54937,0.53022075,442.21622,0.36477146,1188.9639,0.17722975,-40.544907,-2.013748,1436.2516,0.17477599,856.21643,0.32430837,-46.59148,-1.6437664,2524.192,0.10218906,780.4532,0.48822203,-54.670803,-1.3219327,-14.290109,-0.43698782,25.729675,0.26906562,0.011427256,3.661314,-0.022665305,-0.52016133,0.3423087,0.8186676,30.122103,0.2610783,3.9271607,3.132415,1.992168,7.4714,-14.182746,-1.37942,-17.48575,29.852114,-0.04259112,-0.010480482,0.14978336,2.5325444,1.6354587,0.47565216,0.53058743,0.14481482,0.22095531,-32.122265,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\01_PM58_2\01_PM58_2_5.wav,01_PM58_2
24.357235,0.21524163,20.72657,23.74405,28.049042,7.3224716,253.85829,331.61835,107.03813,145.99406,0.4512422,0.86555296,0.11353318,0.35682413,0.6823851,0.5688519,8.06237,6.0143466,4.9494047,3.7804823,0.25982723,1.0975494,26.981873,0.36212125,5.693813,2.0588691,-1.7042491,-7.8836374,-6.1167955,-2.8871667,0.07329905,1.4006323,1.6889886,0.73050356,1.066451,4.0016336,1.7736516,7.1718025,22.464617,0.54489595,443.63577,0.35128254,1206.6356,0.16731027,-64.34617,-1.3962039,1418.6818,0.1834307,924.2658,0.28853923,-67.61211,-1.2602736,2474.2642,0.111160114,837.99036,0.38976553,-75.51861,-1.0571764,-13.913452,-0.4617017,26.686033,0.25431845,0.0034159876,12.297348,-0.019175531,-0.69429797,0.33302328,0.9046879,30.798616,0.26253054,4.700466,2.7923388,-1.7117469,-8.867705,-10.347098,-1.8068993,-16.652178,30.76548,-0.038222622,-0.007330121,0.09387886,2.1972134,1.9602579,0.3439726,0.39281467,0.16629031,0.25564736,-33.111633,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\01_PM58_2\01_PM58_2_6.wav,01_PM58_2
25.495922,0.18882503,22.021318,24.795288,28.695614,6.6742954,155.23132,249.08574,98.50336,152.52258,0.54458064,0.7679497,0.16998136,0.45882553,0.838577,0.6685956,8.675976,5.478011,5.6548643,4.0951757,0.30923516,0.94552,27.956715,0.33260542,3.81221,3.208675,0.20901266,67.00803,-6.345859,-2.7030075,0.069489025,1.4718754,1.5009905,0.7454886,2.2702384,1.7066826,1.6568935,5.9679265,22.797262,0.4547885,430.40076,0.3090415,1191.3779,0.18081309,-47.80972,-1.7772925,1418.7266,0.14284818,888.6959,0.27674955,-53.280796,-1.5048274,2478.3857,0.09364059,844.5796,0.37597445,-61.61705,-1.2253064,-14.435624,-0.4400362,26.750803,0.26407042,0.007154999,5.547226,-0.02031366,-0.591125,0.37111348,0.81019664,30.930967,0.23955898,2.9178557,4.5880156,0.52951473,28.564278,-9.511263,-1.851259,-17.212543,30.947027,-0.040332574,-0.0072139148,0.10837562,2.375629,1.3286713,0.5662105,0.7078227,0.19974358,0.31760713,-31.975592,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\01_PM58_2\01_PM58_2_7.wav,01_PM58_2
19.256199,0.16637303,16.085781,19.051634,22.099255,6.0134735,27.58684,15.636555,42.11447,21.552351,0.6171416,0.52734435,0.31285128,0.59374154,0.883159,0.57030773,4.7704206,2.3538003,6.251442,6.0357385,0.40445414,0.6345642,25.839054,0.32778972,17.130123,0.58252025,8.544269,1.0070765,-2.1311104,-6.2486115,0.04932493,1.1933633,1.0747254,1.0042813,2.5793443,0.9048308,4.454702,1.0716237,26.619776,0.31318453,471.09283,0.3585478,1338.019,0.1740505,-30.786276,-1.9012123,1396.762,0.20616558,1063.2997,0.28209814,-41.69188,-1.3148799,2531.8577,0.096820764,754.88007,0.4709019,-48.32994,-1.0837212,-20.58601,-0.3360999,29.50813,0.288621,-0.033092707,-1.1092678,-0.027386615,-0.53362995,0.44901034,0.54991317,28.08973,0.2240893,17.79069,0.590312,8.828964,1.0378623,-3.7601893,-3.5819347,-15.734495,26.795124,-0.07177053,-0.0069894707,0.102441244,3.125,1.0695187,0.825,0.305,0.19,0.0,-29.532827,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_1.wav,02_CM57_2
19.573414,0.18953753,16.543177,18.724506,21.951899,5.408722,177.7029,207.69891,41.29488,25.119522,0.51443243,0.5904747,0.23112434,0.45622772,0.7397147,0.50859034,6.4556026,4.0725603,6.678288,4.486471,0.3185037,0.60099536,17.338558,0.80704194,13.863926,0.69071764,15.251048,0.7858532,6.581016,1.728773,0.04568378,0.8694467,1.4449334,0.9349826,2.167236,1.4839565,3.0991576,3.3060794,21.99747,0.5878659,525.5147,0.43411162,1232.85,0.19142343,-73.31862,-1.1376332,1551.8688,0.19420241,946.2585,0.35047463,-81.15821,-0.9552137,2564.984,0.122291565,771.5686,0.32353416,-82.68598,-0.9242758,-18.471832,-0.44887793,26.183304,0.40562493,-0.040791243,-0.84813577,-0.017283972,-0.7266958,0.36809966,0.50267226,24.349594,0.384861,15.056821,0.71269125,17.263279,0.744428,7.010942,1.8213459,-8.442163,17.833225,-0.054924823,-0.0039706165,0.21455625,4.388715,2.056962,0.3253846,0.22946814,0.16636364,0.23266332,-32.940613,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_10.wav,02_CM57_2
17.95512,0.18284276,15.709373,17.506493,19.804886,4.0955124,116.96837,206.64626,38.119427,88.081085,0.61775917,0.705335,0.29874367,0.5013605,0.8354311,0.53668743,9.5935955,7.7553167,7.456048,5.8241167,0.50535953,0.7663097,20.954302,0.6451915,16.038898,0.72347504,17.657747,0.8610843,10.182747,1.1541142,0.050407037,1.1890358,1.1385243,1.0941852,1.7893221,1.8456312,3.8134167,4.363705,23.863974,0.66268253,455.8534,0.40940797,1186.9225,0.19191226,-55.676632,-1.394164,1500.3792,0.16399775,897.6993,0.36042234,-67.92824,-1.0446329,2463.5376,0.10739821,780.0205,0.34780976,-68.99381,-1.0145442,-20.309534,-0.40347463,27.966196,0.33824173,-0.040778924,-0.980448,-0.017590884,-0.6905997,0.5837975,0.65350306,25.994677,0.37457153,17.381676,0.7014959,19.81994,0.81127656,10.619658,1.2052791,-11.793518,21.668085,-0.06457502,-0.003140706,0.24813047,2.6587508,1.6024814,0.46967742,0.54877275,0.15584905,0.29398647,-27.810587,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_11.wav,02_CM57_2
18.186008,0.31083545,15.572607,17.381012,19.378443,3.8058357,462.08063,1008.9121,58.11813,59.939476,0.60503095,0.6565471,0.26592183,0.52405375,0.8292323,0.56331044,8.199989,5.55821,7.1031957,5.0462656,0.4731964,0.63966095,19.996351,0.70422435,13.914253,0.7750999,10.03773,1.5523081,6.2230725,1.8126204,0.052955147,1.0737116,1.3306448,0.89532363,0.7345218,4.7138486,2.2220433,8.492993,20.981575,0.93369275,472.94455,0.433425,1180.8593,0.20236845,-66.55147,-1.2523425,1459.4603,0.18126106,937.04517,0.32059452,-74.15579,-1.05214,2470.239,0.117583565,752.1223,0.31703657,-77.682976,-0.9684229,-17.357008,-0.5122118,27.427652,0.35067979,-0.038267586,-0.9864382,-0.016479464,-0.73228514,0.56952816,0.5089826,25.264029,0.45986414,14.219412,0.8292803,10.888218,1.5845926,5.7525125,2.1685596,-12.786312,23.556368,-0.06431002,-0.0050132493,0.23878518,3.0508478,2.154195,0.3207895,0.32497272,0.14967741,0.27241433,-29.842426,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_12.wav,02_CM57_2
18.532536,0.1537821,16.499018,18.032406,20.017714,3.5186958,115.51352,160.29173,54.287796,86.38051,0.5710092,0.64630985,0.26152453,0.4700663,0.84954333,0.5880188,6.8416057,3.946963,6.0448337,5.8520164,0.38245416,0.76017493,19.4168,0.60030043,14.933007,0.62344104,12.209691,1.1617098,6.6634955,1.8377984,0.044554174,1.4939876,1.111525,0.9883412,2.1024234,1.5149395,5.0961747,2.7825246,22.70164,0.5288684,463.21915,0.43693042,1154.5641,0.17869158,-61.550385,-1.334542,1460.4048,0.18040942,858.27704,0.3315341,-71.11345,-1.0753546,2479.6062,0.10471974,679.4632,0.33370772,-74.161896,-1.0020447,-17.895882,-0.3918337,26.742937,0.29337937,-0.036898047,-1.0431696,-0.016234832,-0.80789316,0.4617613,0.61868906,23.922234,0.39524496,16.10468,0.62358826,14.465253,1.0717833,7.223417,1.914352,-12.438912,22.929644,-0.05681127,-0.006273477,0.1661719,3.0530531,1.4565545,0.4937931,0.7514281,0.17928572,0.32044533,-29.485132,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_2.wav,02_CM57_2
20.866632,0.13536753,18.714508,20.925903,23.536213,4.821705,73.935936,40.269894,84.287476,136.72966,0.57560265,0.521449,0.3016,0.52107257,0.8352454,0.5336454,6.821284,2.9438925,5.667818,3.429011,0.36792028,0.5385522,22.138046,0.5198085,15.575957,0.6449857,11.170451,1.5452917,3.305948,3.6313074,0.053585667,0.9802496,1.197965,0.8563651,2.4326103,1.5295584,1.7708721,5.9966764,21.621593,0.5766157,477.72525,0.49474537,1225.412,0.18897054,-62.65579,-1.3120658,1479.8721,0.19711493,956.88153,0.31550083,-72.22585,-1.0603099,2487.405,0.115747415,802.1361,0.39715332,-75.402306,-0.9826345,-17.993483,-0.42202994,27.367176,0.31695077,-0.027346054,-1.4738935,-0.020491948,-0.60812634,0.41261423,0.43862137,25.729362,0.41022822,16.66877,0.67694604,13.492085,1.4060587,3.0768638,4.055246,-16.99072,28.243965,-0.06184845,-0.011145562,0.25762948,4.7619047,1.4787431,0.48499998,0.43425223,0.19285715,0.2745237,-30.706537,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_3.wav,02_CM57_2
17.598503,0.20999143,15.822423,17.188799,18.723028,2.9006052,179.70987,246.70888,27.654627,19.795425,0.58690625,0.59014726,0.34357983,0.48504797,0.7784394,0.43485957,7.697262,4.7331696,6.6516914,4.5291796,0.4720801,0.72497284,22.049517,0.58384144,16.899178,0.6431813,15.12245,0.7811386,9.18936,1.1927817,0.038745727,1.1947519,1.1064283,1.1529007,1.706112,1.9130437,5.342194,2.9248605,24.595114,0.6239307,459.0063,0.41056505,1193.8505,0.19928667,-38.567314,-1.6598015,1458.6849,0.1651527,929.8942,0.31421733,-51.501255,-1.1393236,2477.2554,0.10686496,707.112,0.31573257,-54.60103,-1.0402186,-20.245428,-0.40676555,28.754662,0.31366816,-0.037126254,-1.0633711,-0.018631605,-0.6883413,0.49978435,0.6528071,25.31232,0.38795218,17.96773,0.5747804,15.956533,0.7727741,9.5414295,1.2209893,-9.175942,18.061563,-0.056093246,-0.004778052,0.30843174,2.9742765,1.453958,0.58055556,0.6546286,0.0975,0.1473304,-29.174715,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_4.wav,02_CM57_2
18.695822,0.22051106,15.927618,18.129265,20.997402,5.069784,111.84632,195.96873,46.838566,40.26923,0.5148532,0.5893593,0.21592116,0.46550944,0.75247216,0.536551,6.5688972,4.073686,5.55031,3.822339,0.31796208,0.6533911,17.21291,0.82997197,11.935484,0.781688,11.028972,1.4021654,7.519466,1.2995137,0.05795331,1.10342,1.4879584,0.9603083,1.2720608,2.6966937,2.7635252,6.4107943,19.182838,0.92408687,499.7845,0.45778078,1174.604,0.19767849,-75.6128,-1.1398942,1496.8796,0.1932001,877.20087,0.3285201,-82.78719,-0.97634995,2492.8457,0.11517869,802.66943,0.30780655,-85.06678,-0.92621464,-15.939501,-0.46935192,25.503231,0.3548252,-0.03467592,-1.123878,-0.016419547,-0.73719776,0.39520955,0.4811547,24.13741,0.4605934,12.400503,0.86191595,12.041621,1.5191615,7.362825,1.5405985,-10.226225,19.598976,-0.057601105,-0.0032783942,0.16443549,3.0120482,2.1490934,0.3003125,0.26900834,0.17,0.31986105,-32.56571,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_5.wav,02_CM57_2
19.239008,0.35468805,15.776278,17.374332,21.00444,5.228163,253.59875,463.34833,86.55301,91.062416,0.7212746,0.9518051,0.2906302,0.52568454,0.89315605,0.60252583,17.36682,22.268505,15.88629,13.253486,0.52245885,1.1005113,21.069471,0.5749119,11.123252,1.000071,13.275929,1.1595155,5.63114,1.9656935,0.03871446,1.1966492,1.1773323,0.9233183,2.043012,1.7057135,0.5425978,37.193207,17.832579,1.376795,508.11267,0.4239801,1233.316,0.19427314,-54.340107,-1.4027365,1516.6571,0.20476578,905.771,0.3588544,-61.92178,-1.1372018,2552.916,0.12949547,788.5204,0.4313562,-63.34155,-1.0924268,-16.72903,-0.51267415,24.782629,0.40614712,-0.041904002,-0.8283474,-0.014794549,-0.8269292,0.59356076,1.0191803,24.513395,0.41771823,12.469421,0.9363822,15.943185,0.9627777,5.571243,2.1810536,-10.120467,20.917608,-0.05445035,-0.0017168836,0.26728237,1.4084507,1.6799294,0.45842105,0.49789307,0.138125,0.2462016,-26.12999,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_6.wav,02_CM57_2
18.855938,0.17464398,16.321184,18.25141,20.551497,4.2303123,130.98265,161.25346,34.60225,25.248552,0.55805755,0.600893,0.25070342,0.5024991,0.7650164,0.514313,6.9362245,4.4978747,5.7738657,3.5860488,0.33955464,0.6166768,19.193089,0.6657753,14.335737,0.64778197,18.452154,0.8188222,5.4272714,1.8964372,0.04907861,1.2011967,1.0845362,1.0093501,2.4488113,1.1943818,4.7481184,2.2189207,21.069553,0.60319066,463.37244,0.41616347,1177.8212,0.1860481,-56.667873,-1.3547678,1508.2893,0.16234075,875.73004,0.38927886,-68.92868,-1.0187858,2470.6843,0.10745786,729.68536,0.33924678,-67.72268,-1.0434731,-18.073555,-0.40731612,24.72238,0.37233955,-0.037070435,-0.9251814,-0.02278689,-0.5225635,0.4017297,0.4484877,24.411896,0.38552696,15.854354,0.6063102,21.224495,0.73355544,5.3635373,2.1187003,-8.94526,18.152903,-0.052242465,-0.003017108,0.14570637,3.9548023,1.8518518,0.40384614,0.2994749,0.12666667,0.2706884,-30.815966,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_7.wav,02_CM57_2
18.05355,0.23045994,15.860357,17.19902,19.624674,3.7643166,48.506695,51.688263,39.058037,39.08272,0.48592743,0.5828666,0.20796737,0.435296,0.6765673,0.46859995,5.680525,3.8447173,5.317011,3.5697575,0.3308802,0.73373085,14.365225,0.934909,15.332069,0.5674714,17.195087,0.74452794,6.603649,1.4322438,0.04495706,1.229667,1.2804027,0.96424943,1.45507,2.302989,4.8075566,2.6329901,20.95683,0.7229443,531.044,0.4735911,1165.4996,0.21178403,-78.20633,-1.099325,1562.8212,0.17864458,894.6595,0.3876795,-86.48554,-0.920479,2538.6873,0.1209472,795.47974,0.39309874,-86.91739,-0.90835893,-17.998943,-0.43109068,25.53786,0.3744052,-0.046932526,-0.8097394,-0.018836567,-0.6138439,0.39749947,0.4986152,20.481194,0.5236,16.504622,0.587181,20.413023,0.6762694,6.605616,1.638704,-10.810111,20.730371,-0.06261076,-0.0047637834,0.20340472,3.938907,1.9386107,0.33083332,0.27109218,0.17999999,0.35102448,-32.941467,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_8.wav,02_CM57_2
17.76986,0.22692983,15.502869,16.974,19.52592,4.023052,212.55927,312.72253,50.337246,39.32557,0.40415534,0.52336746,0.20246251,0.3567066,0.55660385,0.35414135,4.8786697,2.741239,3.7349255,2.6010184,0.2689726,0.67083704,15.216493,0.7435989,13.394337,0.66078,17.159132,0.7536112,10.068566,0.9861632,0.06449242,1.3450152,1.3839116,0.92790973,0.7397129,4.3210893,3.5397694,5.1632814,18.970222,0.8596008,507.53497,0.44417942,1189.7451,0.1848598,-75.84425,-1.1292044,1565.9504,0.16364495,854.38916,0.40167883,-84.35817,-0.9370379,2528.418,0.11714418,764.1115,0.29888144,-84.15008,-0.93949044,-18.04517,-0.4408698,26.038416,0.38206753,-0.04481647,-0.9144656,-0.01461537,-0.8424767,0.337568,0.47047547,20.973207,0.37166837,15.054282,0.6392028,20.519823,0.68032616,11.096125,1.0130205,-10.211826,20.175991,-0.058879167,-0.002134588,0.12728313,3.5984006,1.780944,0.36799997,0.37052795,0.19166666,0.27100125,-35.144386,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\02_CM57_2\02_CM57_2_9.wav,02_CM57_2
